employee_id,date,check_in,check_out,working_hours,late,status
EMP049,2025-02-20,09:00:00,17:17:24,8.29,No,Present
EMP049,2025-02-21,09:02:00,16:20:00,7.3,No,Present
EMP049,2025-02-24,09:30:00,18:36:36,9.11,Yes,Present
EMP049,2025-02-25,09:32:00,16:49:24,7.29,Yes,Present
EMP049,2025-02-26,09:33:00,17:46:48,8.23,Yes,Present
EMP049,2025-02-27,09:06:00,17:28:48,8.38,No,Present
EMP049,2025-02-28,09:15:00,16:40:12,7.42,No,Present
EMP050,2025-01-01,09:00:00,18:00:00,9.0,No,Present
EMP050,2025-01-02,09:26:00,19:06:12,9.67,Yes,Present
EMP050,2025-01-03,09:08:00,17:15:48,8.13,No,Present
EMP050,2025-01-06,09:15:00,18:07:48,8.88,No,Present
EMP050,2025-01-07,09:05:00,16:19:24,7.24,No,Present
EMP050,2025-01-08,09:19:00,16:56:12,7.62,Yes,Present
EMP050,2025-01-09,09:29:00,18:54:48,9.43,Yes,Present
EMP050,2025-01-10,09:01:00,18:45:24,9.74,No,Present
EMP050,2025-01-13,09:29:00,18:41:36,9.21,Yes,Present
EMP050,2025-01-14,09:25:00,17:05:48,7.68,Yes,Present
EMP050,2025-01-15,09:23:00,18:12:48,8.83,Yes,Present
EMP050,2025-01-16,09:00:00,18:26:24,9.44,No,Present
EMP050,2025-01-17,09:04:00,17:16:00,8.2,No,Present
EMP050,2025-01-20,09:21:00,17:55:48,8.58,Yes,Present
EMP050,2025-01-21,09:18:00,17:36:36,8.31,Yes,Present
EMP050,2025-01-22,09:17:00,18:17:36,9.01,Yes,Present
EMP050,2025-01-23,09:34:00,18:16:00,8.7,Yes,Present
EMP050,2025-01-24,09:13:00,18:28:00,9.25,No,Present
EMP050,2025-01-27,09:05:00,17:53:36,8.81,No,Present
EMP050,2025-01-28,09:21:00,18:27:36,9.11,Yes,Present
EMP050,2025-01-29,09:03:00,17:35:24,8.54,No,Present
EMP050,2025-01-30,09:23:00,18:53:36,9.51,Yes,Present
EMP050,2025-01-31,09:07:00,17:19:00,8.2,No,Present
EMP050,2025-02-03,09:29:00,18:17:36,8.81,Yes,Present
EMP050,2025-02-04,09:23:00,17:32:00,8.15,Yes,Present
EMP050,2025-02-05,09:35:00,18:36:48,9.03,Yes,Present
EMP050,2025-02-06,09:35:00,18:37:24,9.04,Yes,Present
EMP050,2025-02-07,09:13:00,16:46:36,7.56,No,Present
EMP050,2025-02-10,09:21:00,17:10:12,7.82,Yes,Present
EMP050,2025-02-11,09:07:00,18:00:24,8.89,No,Present
EMP050,2025-02-12,09:13:00,18:22:36,9.16,No,Present
EMP050,2025-02-13,09:14:00,17:15:48,8.03,No,Present
EMP050,2025-02-14,09:17:00,17:47:36,8.51,Yes,Present
EMP050,2025-02-17,09:27:00,17:22:12,7.92,Yes,Present
EMP050,2025-02-18,09:04:00,17:14:12,8.17,No,Present
EMP050,2025-02-19,09:28:00,17:55:36,8.46,Yes,Present
EMP050,2025-02-20,09:33:00,18:54:36,9.36,Yes,Present
EMP050,2025-02-21,09:30:00,18:33:00,9.05,Yes,Present
EMP050,2025-02-24,09:34:00,19:06:24,9.54,Yes,Present
EMP050,2025-02-25,09:28:00,18:16:36,8.81,Yes,Present
EMP050,2025-02-26,09:04:00,16:45:24,7.69,No,Present
EMP050,2025-02-27,09:29:00,16:54:48,7.43,Yes,Present
EMP050,2025-02-28,09:25:00,18:56:48,9.53,Yes,Present
EMP051,2025-01-01,09:18:00,18:59:24,9.69,Yes,Present
EMP051,2025-01-02,09:04:00,16:32:48,7.48,No,Present
EMP051,2025-01-03,09:17:00,16:46:24,7.49,Yes,Present
EMP051,2025-01-06,09:09:00,17:38:24,8.49,No,Present
EMP051,2025-01-07,09:13:00,17:46:00,8.55,No,Present
EMP051,2025-01-08,09:01:00,16:58:36,7.96,No,Present
EMP051,2025-01-09,09:34:00,19:11:12,9.62,Yes,Present
EMP051,2025-01-10,09:30:00,17:36:00,8.1,Yes,Present
EMP051,2025-01-13,09:28:00,18:35:12,9.12,Yes,Present
EMP051,2025-01-14,09:01:00,16:58:36,7.96,No,Present
EMP051,2025-01-15,09:04:00,16:19:36,7.26,No,Present
EMP051,2025-01-16,09:14:00,18:36:12,9.37,No,Present
EMP051,2025-01-17,09:33:00,18:25:48,8.88,Yes,Present
EMP051,2025-01-20,09:26:00,18:08:00,8.7,Yes,Present
EMP051,2025-01-21,09:20:00,17:47:36,8.46,Yes,Present
EMP051,2025-01-22,09:33:00,18:56:24,9.39,Yes,Present
EMP051,2025-01-23,09:28:00,17:51:24,8.39,Yes,Present
EMP051,2025-01-24,09:08:00,18:40:24,9.54,No,Present
EMP051,2025-01-27,09:19:00,16:58:00,7.65,Yes,Present
EMP051,2025-01-28,09:16:00,17:03:24,7.79,Yes,Present
EMP051,2025-01-29,09:23:00,19:06:12,9.72,Yes,Present
EMP051,2025-01-30,09:03:00,16:38:24,7.59,No,Present
EMP051,2025-01-31,09:18:00,17:41:24,8.39,Yes,Present
EMP051,2025-02-03,09:10:00,17:58:36,8.81,No,Present
EMP051,2025-02-04,09:10:00,18:13:00,9.05,No,Present
EMP051,2025-02-05,09:18:00,16:58:12,7.67,Yes,Present
EMP051,2025-02-06,09:11:00,18:33:48,9.38,No,Present
EMP051,2025-02-07,09:09:00,16:46:12,7.62,No,Present
EMP051,2025-02-10,09:07:00,16:25:36,7.31,No,Present
EMP051,2025-02-11,09:20:00,18:01:24,8.69,Yes,Present
EMP051,2025-02-12,09:28:00,17:20:48,7.88,Yes,Present
EMP051,2025-02-13,09:11:00,16:54:48,7.73,No,Present
EMP051,2025-02-14,09:02:00,17:57:48,8.93,No,Present
EMP051,2025-02-17,09:22:00,16:56:48,7.58,Yes,Present
EMP051,2025-02-18,09:28:00,18:04:00,8.6,Yes,Present
EMP051,2025-02-19,09:10:00,17:45:24,8.59,No,Present
EMP051,2025-02-24,09:07:00,18:42:24,9.59,No,Present
EMP051,2025-02-25,09:25:00,19:02:12,9.62,Yes,Present
EMP051,2025-02-26,09:09:00,18:48:36,9.66,No,Present
EMP051,2025-02-27,09:20:00,16:56:36,7.61,Yes,Present
EMP051,2025-02-28,09:34:00,19:18:24,9.74,Yes,Present
EMP052,2025-01-01,09:21:00,18:13:48,8.88,Yes,Present
EMP052,2025-01-02,09:18:00,17:43:48,8.43,Yes,Present
EMP052,2025-01-03,09:18:00,19:01:12,9.72,Yes,Present
EMP052,2025-01-06,09:09:00,18:25:48,9.28,No,Present
EMP052,2025-01-07,09:28:00,17:32:48,8.08,Yes,Present
EMP052,2025-01-08,09:07:00,18:13:00,9.1,No,Present
EMP052,2025-01-09,09:02:00,16:35:36,7.56,No,Present
EMP052,2025-01-10,09:35:00,17:05:00,7.5,Yes,Present
EMP052,2025-01-13,09:01:00,17:15:24,8.24,No,Present
EMP052,2025-01-14,09:14:00,17:35:36,8.36,No,Present
EMP052,2025-01-15,09:05:00,17:08:00,8.05,No,Present
EMP052,2025-01-16,09:12:00,17:55:12,8.72,No,Present
EMP052,2025-01-17,09:14:00,18:27:48,9.23,No,Present
EMP052,2025-01-22,09:17:00,16:59:36,7.71,Yes,Present
EMP052,2025-01-23,09:05:00,17:41:00,8.6,No,Present
EMP052,2025-01-24,09:28:00,18:25:36,8.96,Yes,Present
EMP052,2025-01-30,09:05:00,18:49:24,9.74,No,Present
EMP052,2025-01-31,09:25:00,17:07:36,7.71,Yes,Present
EMP052,2025-02-03,09:20:00,18:06:12,8.77,Yes,Present
EMP052,2025-02-04,09:32:00,19:11:00,9.65,Yes,Present
EMP052,2025-02-05,09:23:00,17:36:48,8.23,Yes,Present
EMP052,2025-02-06,09:27:00,17:36:36,8.16,Yes,Present
EMP052,2025-02-07,09:23:00,16:36:48,7.23,Yes,Present
EMP052,2025-02-10,09:22:00,17:28:36,8.11,Yes,Present
EMP052,2025-02-11,09:28:00,18:56:12,9.47,Yes,Present
EMP052,2025-02-13,09:05:00,16:50:36,7.76,No,Present
EMP052,2025-02-14,09:28:00,18:35:48,9.13,Yes,Present
EMP052,2025-02-17,09:26:00,18:43:24,9.29,Yes,Present
EMP052,2025-02-18,09:18:00,16:55:48,7.63,Yes,Present
EMP052,2025-02-19,09:27:00,18:32:24,9.09,Yes,Present
EMP052,2025-02-20,09:26:00,16:59:36,7.56,Yes,Present
EMP052,2025-02-21,09:05:00,16:39:12,7.57,No,Present
EMP052,2025-02-24,09:19:00,17:44:48,8.43,Yes,Present
EMP052,2025-02-25,09:33:00,19:19:12,9.77,Yes,Present
EMP052,2025-02-26,09:04:00,18:41:48,9.63,No,Present
EMP052,2025-02-27,09:24:00,16:49:48,7.43,Yes,Present
EMP052,2025-02-28,09:26:00,18:17:36,8.86,Yes,Present
EMP053,2025-01-01,09:17:00,17:33:48,8.28,Yes,Present
EMP053,2025-01-02,09:35:00,17:59:00,8.4,Yes,Present
EMP053,2025-01-03,09:08:00,16:51:12,7.72,No,Present
EMP053,2025-01-06,09:24:00,17:21:00,7.95,Yes,Present
EMP053,2025-01-07,09:31:00,16:49:36,7.31,Yes,Present
EMP053,2025-01-08,09:19:00,18:41:12,9.37,Yes,Present
EMP053,2025-01-09,09:19:00,17:47:48,8.48,Yes,Present
EMP053,2025-01-10,09:29:00,17:15:48,7.78,Yes,Present
EMP053,2025-01-13,09:00:00,16:36:00,7.6,No,Present
EMP053,2025-01-14,09:19:00,19:00:24,9.69,Yes,Present
EMP053,2025-01-15,09:30:00,17:01:12,7.52,Yes,Present
EMP053,2025-01-16,09:18:00,17:34:48,8.28,Yes,Present
EMP053,2025-01-17,09:31:00,19:04:36,9.56,Yes,Present
EMP053,2025-01-20,09:15:00,16:31:12,7.27,No,Present
EMP053,2025-01-21,09:17:00,17:45:48,8.48,Yes,Present
EMP053,2025-01-27,09:04:00,17:49:36,8.76,No,Present
EMP053,2025-01-28,09:23:00,18:05:36,8.71,Yes,Present
EMP053,2025-01-29,09:27:00,18:54:36,9.46,Yes,Present
EMP053,2025-01-30,09:30:00,19:13:48,9.73,Yes,Present
EMP053,2025-01-31,09:07:00,17:17:12,8.17,No,Present
EMP053,2025-02-03,09:01:00,18:25:00,9.4,No,Present
EMP053,2025-02-04,09:10:00,17:52:36,8.71,No,Present
EMP053,2025-02-05,09:09:00,17:10:48,8.03,No,Present
EMP053,2025-02-06,09:08:00,17:15:48,8.13,No,Present
EMP053,2025-02-07,09:03:00,16:57:36,7.91,No,Present
EMP053,2025-02-10,09:26:00,18:17:00,8.85,Yes,Present
EMP053,2025-02-13,09:22:00,16:41:48,7.33,Yes,Present
EMP053,2025-02-17,09:18:00,17:52:48,8.58,Yes,Present
EMP053,2025-02-18,09:04:00,17:36:24,8.54,No,Present
EMP053,2025-02-19,09:11:00,18:22:24,9.19,No,Present
EMP053,2025-02-20,09:10:00,17:46:36,8.61,No,Present
EMP053,2025-02-21,09:20:00,18:41:00,9.35,Yes,Present
EMP053,2025-02-24,09:19:00,17:13:36,7.91,Yes,Present
EMP053,2025-02-25,09:23:00,16:50:00,7.45,Yes,Present
EMP053,2025-02-26,09:22:00,18:42:24,9.34,Yes,Present
EMP053,2025-02-27,09:00:00,16:33:36,7.56,No,Present
EMP053,2025-02-28,09:18:00,17:28:12,8.17,Yes,Present
EMP054,2025-01-01,09:31:00,17:47:12,8.27,Yes,Present
EMP054,2025-01-02,09:10:00,16:38:12,7.47,No,Present
EMP054,2025-01-03,09:09:00,17:39:36,8.51,No,Present
EMP054,2025-01-06,09:12:00,18:28:12,9.27,No,Present
EMP054,2025-01-07,09:35:00,18:22:24,8.79,Yes,Present
EMP054,2025-01-08,09:33:00,18:57:00,9.4,Yes,Present
EMP054,2025-01-09,09:35:00,18:36:48,9.03,Yes,Present
EMP054,2025-01-10,09:07:00,17:24:24,8.29,No,Present
EMP054,2025-01-13,09:04:00,16:34:00,7.5,No,Present
EMP054,2025-01-14,09:08:00,18:44:00,9.6,No,Present
EMP054,2025-01-15,09:30:00,17:36:36,8.11,Yes,Present
EMP054,2025-01-16,09:23:00,16:56:36,7.56,Yes,Present
EMP054,2025-01-17,09:28:00,18:58:36,9.51,Yes,Present
EMP054,2025-01-20,09:33:00,18:44:24,9.19,Yes,Present
EMP054,2025-01-21,09:21:00,17:00:00,7.65,Yes,Present
EMP054,2025-01-22,09:19:00,16:35:12,7.27,Yes,Present
EMP054,2025-01-23,09:07:00,16:53:48,7.78,No,Present
EMP054,2025-01-24,09:09:00,18:08:24,8.99,No,Present
EMP054,2025-01-27,09:19:00,16:50:48,7.53,Yes,Present
EMP054,2025-01-28,09:08:00,18:53:00,9.75,No,Present
EMP054,2025-01-29,09:27:00,18:27:00,9.0,Yes,Present
EMP054,2025-01-30,09:07:00,16:31:00,7.4,No,Present
EMP054,2025-01-31,09:30:00,18:40:12,9.17,Yes,Present
EMP054,2025-02-03,09:02:00,16:44:36,7.71,No,Present
EMP054,2025-02-04,09:02:00,18:17:36,9.26,No,Present
EMP054,2025-02-05,09:32:00,18:16:24,8.74,Yes,Present
EMP054,2025-02-06,09:30:00,17:00:36,7.51,Yes,Present
EMP054,2025-02-07,09:16:00,16:34:36,7.31,Yes,Present
EMP054,2025-02-10,09:19:00,18:15:24,8.94,Yes,Present
EMP054,2025-02-11,09:06:00,18:19:48,9.23,No,Present
EMP054,2025-02-12,09:13:00,17:56:48,8.73,No,Present
EMP054,2025-02-13,09:12:00,16:52:48,7.68,No,Present
EMP054,2025-02-14,09:22:00,16:38:48,7.28,Yes,Present
EMP054,2025-02-17,09:09:00,18:33:00,9.4,No,Present
EMP054,2025-02-18,09:17:00,18:57:12,9.67,Yes,Present
EMP054,2025-02-19,09:22:00,17:29:12,8.12,Yes,Present
EMP054,2025-02-20,09:32:00,18:45:48,9.23,Yes,Present
EMP054,2025-02-21,09:15:00,17:45:36,8.51,No,Present
EMP054,2025-02-24,09:04:00,16:31:36,7.46,No,Present
EMP054,2025-02-25,09:00:00,17:34:12,8.57,No,Present
EMP054,2025-02-26,09:12:00,18:54:36,9.71,No,Present
EMP054,2025-02-27,09:10:00,18:42:24,9.54,No,Present
EMP054,2025-02-28,09:34:00,16:46:36,7.21,Yes,Present
EMP055,2025-01-01,09:06:00,18:42:00,9.6,No,Present
EMP055,2025-01-02,09:32:00,18:56:36,9.41,Yes,Present
EMP055,2025-01-03,09:30:00,17:39:00,8.15,Yes,Present
EMP055,2025-01-06,09:11:00,17:31:24,8.34,No,Present
EMP055,2025-01-07,09:06:00,16:46:12,7.67,No,Present
EMP055,2025-01-08,09:22:00,19:07:00,9.75,Yes,Present
EMP055,2025-01-09,09:27:00,17:12:36,7.76,Yes,Present
EMP055,2025-01-10,09:14:00,17:29:36,8.26,No,Present
EMP055,2025-01-13,09:20:00,16:51:12,7.52,Yes,Present
EMP055,2025-01-14,09:07:00,17:40:00,8.55,No,Present
EMP055,2025-01-15,09:31:00,18:41:48,9.18,Yes,Present
EMP055,2025-01-16,09:18:00,17:57:00,8.65,Yes,Present
EMP055,2025-01-17,09:02:00,16:26:36,7.41,No,Present
EMP055,2025-01-20,09:31:00,17:01:00,7.5,Yes,Present
EMP055,2025-01-21,09:18:00,17:41:24,8.39,Yes,Present
EMP055,2025-01-22,09:19:00,18:18:24,8.99,Yes,Present
EMP055,2025-01-23,09:28:00,17:15:24,7.79,Yes,Present
EMP055,2025-01-24,09:26:00,17:23:36,7.96,Yes,Present
EMP055,2025-01-27,09:27:00,17:08:24,7.69,Yes,Present
EMP055,2025-01-28,09:04:00,18:35:48,9.53,No,Present
EMP055,2025-01-29,09:30:00,19:08:24,9.64,Yes,Present
EMP055,2025-01-30,09:23:00,17:03:12,7.67,Yes,Present
EMP055,2025-01-31,09:31:00,18:28:00,8.95,Yes,Present
EMP055,2025-02-04,09:25:00,17:45:24,8.34,Yes,Present
EMP055,2025-02-05,09:05:00,16:35:36,7.51,No,Present
EMP055,2025-02-06,09:25:00,17:39:24,8.24,Yes,Present
EMP055,2025-02-07,09:06:00,18:13:48,9.13,No,Present
EMP055,2025-02-10,09:10:00,16:32:12,7.37,No,Present
EMP055,2025-02-11,09:12:00,17:16:48,8.08,No,Present
EMP055,2025-02-12,09:25:00,16:56:12,7.52,Yes,Present
EMP055,2025-02-13,09:27:00,18:32:24,9.09,Yes,Present
EMP055,2025-02-14,09:17:00,18:28:24,9.19,Yes,Present
EMP055,2025-02-17,09:17:00,18:27:12,9.17,Yes,Present
EMP055,2025-02-18,09:25:00,17:32:48,8.13,Yes,Present
EMP055,2025-02-19,09:25:00,19:11:12,9.77,Yes,Present
EMP055,2025-02-20,09:32:00,17:27:48,7.93,Yes,Present
EMP055,2025-02-21,09:29:00,16:57:48,7.48,Yes,Present
EMP055,2025-02-24,09:16:00,17:44:12,8.47,Yes,Present
EMP055,2025-02-25,09:14:00,18:03:48,8.83,No,Present
EMP055,2025-02-26,09:08:00,16:24:48,7.28,No,Present
EMP055,2025-02-27,09:03:00,18:24:36,9.36,No,Present
EMP055,2025-02-28,09:31:00,18:28:36,8.96,Yes,Present
EMP056,2025-01-01,09:11:00,17:22:24,8.19,No,Present
EMP056,2025-01-02,09:20:00,16:56:00,7.6,Yes,Present
EMP056,2025-01-03,09:06:00,18:16:48,9.18,No,Present
EMP056,2025-01-06,09:33:00,18:45:00,9.2,Yes,Present
EMP056,2025-01-07,09:29:00,17:12:48,7.73,Yes,Present
EMP056,2025-01-08,09:31:00,17:59:12,8.47,Yes,Present
EMP056,2025-01-09,09:16:00,17:52:36,8.61,Yes,Present
EMP056,2025-01-10,09:34:00,18:11:12,8.62,Yes,Present
EMP056,2025-01-13,09:02:00,18:48:48,9.78,No,Present
EMP056,2025-01-14,09:07:00,17:19:00,8.2,No,Present
EMP056,2025-01-15,09:20:00,18:45:12,9.42,Yes,Present
EMP056,2025-01-16,09:28:00,17:52:00,8.4,Yes,Present
EMP056,2025-01-17,09:02:00,16:41:36,7.66,No,Present
EMP056,2025-01-20,09:19:00,18:49:00,9.5,Yes,Present
EMP056,2025-01-21,09:10:00,17:38:48,8.48,No,Present
EMP056,2025-01-22,09:08:00,17:08:36,8.01,No,Present
EMP056,2025-01-23,09:24:00,17:52:12,8.47,Yes,Present
EMP056,2025-01-24,09:07:00,17:47:48,8.68,No,Present
EMP056,2025-01-27,09:31:00,18:26:12,8.92,Yes,Present
EMP056,2025-01-28,09:34:00,18:15:24,8.69,Yes,Present
EMP056,2025-01-30,09:30:00,18:09:36,8.66,Yes,Present
EMP056,2025-01-31,09:10:00,17:41:12,8.52,No,Present
EMP056,2025-02-03,09:25:00,17:17:48,7.88,Yes,Present
EMP056,2025-02-04,09:24:00,18:12:00,8.8,Yes,Present
EMP056,2025-02-05,09:22:00,18:33:24,9.19,Yes,Present
EMP056,2025-02-06,09:18:00,17:19:48,8.03,Yes,Present
EMP056,2025-02-10,09:01:00,17:45:24,8.74,No,Present
EMP056,2025-02-11,09:08:00,18:30:48,9.38,No,Present
EMP056,2025-02-12,09:22:00,18:40:00,9.3,Yes,Present
EMP056,2025-02-13,09:01:00,18:12:24,9.19,No,Present
EMP056,2025-02-14,09:21:00,17:32:24,8.19,Yes,Present
EMP056,2025-02-17,09:27:00,17:33:00,8.1,Yes,Present
EMP056,2025-02-18,09:22:00,17:38:12,8.27,Yes,Present
EMP056,2025-02-19,09:03:00,17:58:12,8.92,No,Present
EMP056,2025-02-20,09:15:00,17:03:36,7.81,No,Present
EMP056,2025-02-21,09:19:00,18:03:24,8.74,Yes,Present
EMP056,2025-02-24,09:04:00,18:31:36,9.46,No,Present
EMP056,2025-02-25,09:07:00,17:11:48,8.08,No,Present
EMP056,2025-02-26,09:01:00,17:37:00,8.6,No,Present
EMP056,2025-02-27,09:02:00,17:26:00,8.4,No,Present
EMP056,2025-02-28,09:27:00,18:07:48,8.68,Yes,Present
EMP057,2025-01-01,09:26:00,17:19:24,7.89,Yes,Present
EMP057,2025-01-02,09:30:00,18:13:48,8.73,Yes,Present
EMP057,2025-01-03,09:20:00,17:30:48,8.18,Yes,Present
EMP057,2025-01-06,09:24:00,17:26:24,8.04,Yes,Present
EMP057,2025-01-07,09:06:00,18:24:00,9.3,No,Present
EMP057,2025-01-08,09:06:00,18:06:00,9.0,No,Present
EMP057,2025-01-09,09:13:00,17:17:12,8.07,No,Present
EMP057,2025-01-10,09:32:00,18:50:36,9.31,Yes,Present
EMP057,2025-01-13,09:21:00,16:58:48,7.63,Yes,Present
EMP057,2025-01-14,09:19:00,17:27:24,8.14,Yes,Present
EMP057,2025-01-15,09:27:00,17:10:12,7.72,Yes,Present
EMP057,2025-01-16,09:04:00,18:26:48,9.38,No,Present
EMP057,2025-01-17,09:34:00,17:19:36,7.76,Yes,Present
EMP057,2025-01-20,09:16:00,16:35:12,7.32,Yes,Present
EMP057,2025-01-21,09:25:00,18:42:24,9.29,Yes,Present
EMP057,2025-01-22,09:05:00,18:09:12,9.07,No,Present
EMP057,2025-01-27,09:06:00,17:50:24,8.74,No,Present
EMP057,2025-01-28,09:17:00,16:39:12,7.37,Yes,Present
EMP057,2025-01-29,09:33:00,17:59:24,8.44,Yes,Present
EMP057,2025-01-30,09:13:00,17:19:00,8.1,No,Present
EMP057,2025-01-31,09:04:00,17:57:24,8.89,No,Present
EMP057,2025-02-03,09:19:00,17:49:36,8.51,Yes,Present
EMP057,2025-02-04,09:19:00,17:38:48,8.33,Yes,Present
EMP057,2025-02-05,09:34:00,17:34:36,8.01,Yes,Present
EMP057,2025-02-06,09:26:00,17:41:00,8.25,Yes,Present
EMP057,2025-02-07,09:32:00,17:54:48,8.38,Yes,Present
EMP057,2025-02-10,09:35:00,17:15:12,7.67,Yes,Present
EMP057,2025-02-11,09:01:00,17:50:48,8.83,No,Present
EMP057,2025-02-12,09:33:00,18:59:24,9.44,Yes,Present
EMP057,2025-02-13,09:31:00,17:16:00,7.75,Yes,Present
EMP057,2025-02-14,09:29:00,17:23:00,7.9,Yes,Present
EMP057,2025-02-17,09:34:00,18:52:00,9.3,Yes,Present
EMP057,2025-02-18,09:27:00,19:04:48,9.63,Yes,Present
EMP057,2025-02-19,09:03:00,17:36:36,8.56,No,Present
EMP057,2025-02-20,09:23:00,17:47:00,8.4,Yes,Present
EMP057,2025-02-21,09:15:00,16:50:24,7.59,No,Present
EMP057,2025-02-24,09:19:00,18:42:24,9.39,Yes,Present
EMP057,2025-02-25,09:26:00,17:27:48,8.03,Yes,Present
EMP057,2025-02-26,09:04:00,17:55:00,8.85,No,Present
EMP057,2025-02-27,09:26:00,17:19:24,7.89,Yes,Present
EMP057,2025-02-28,09:18:00,18:10:48,8.88,Yes,Present
EMP058,2025-01-01,09:16:00,18:15:24,8.99,Yes,Present
EMP058,2025-01-02,09:15:00,17:30:36,8.26,No,Present
EMP058,2025-01-03,09:07:00,16:42:24,7.59,No,Present
EMP058,2025-01-06,09:01:00,16:51:24,7.84,No,Present
EMP058,2025-01-07,09:19:00,17:43:36,8.41,Yes,Present
EMP058,2025-01-08,09:35:00,19:21:48,9.78,Yes,Present
EMP058,2025-01-09,09:27:00,18:19:48,8.88,Yes,Present
EMP058,2025-01-10,09:02:00,16:45:48,7.73,No,Present
EMP058,2025-01-13,09:17:00,16:50:00,7.55,Yes,Present
EMP058,2025-01-14,09:16:00,18:31:00,9.25,Yes,Present
EMP058,2025-01-20,09:17:00,18:11:36,8.91,Yes,Present
EMP058,2025-01-21,09:11:00,18:03:48,8.88,No,Present
EMP058,2025-01-22,09:02:00,18:44:36,9.71,No,Present
EMP058,2025-01-23,09:31:00,18:44:48,9.23,Yes,Present
EMP058,2025-01-24,09:03:00,18:28:48,9.43,No,Present
EMP058,2025-01-27,09:05:00,17:06:12,8.02,No,Present
EMP058,2025-01-28,09:19:00,18:46:00,9.45,Yes,Present
EMP058,2025-01-29,09:26:00,18:57:48,9.53,Yes,Present
EMP058,2025-01-30,09:05:00,17:18:48,8.23,No,Present
EMP058,2025-01-31,09:08:00,16:56:36,7.81,No,Present
EMP058,2025-02-03,09:32:00,19:09:48,9.63,Yes,Present
EMP058,2025-02-04,09:33:00,18:28:48,8.93,Yes,Present
EMP058,2025-02-05,09:33:00,17:24:00,7.85,Yes,Present
EMP058,2025-02-06,09:05:00,16:54:12,7.82,No,Present
EMP058,2025-02-07,09:07:00,18:19:36,9.21,No,Present
EMP058,2025-02-11,09:20:00,17:23:36,8.06,Yes,Present
EMP058,2025-02-12,09:24:00,18:42:00,9.3,Yes,Present
EMP058,2025-02-13,09:15:00,18:52:48,9.63,No,Present
EMP058,2025-02-14,09:13:00,16:47:48,7.58,No,Present
EMP058,2025-02-17,09:11:00,16:56:36,7.76,No,Present
EMP058,2025-02-18,09:17:00,17:37:24,8.34,Yes,Present
EMP058,2025-02-19,09:16:00,18:42:24,9.44,Yes,Present
EMP058,2025-02-20,09:03:00,17:31:12,8.47,No,Present
EMP058,2025-02-21,09:23:00,18:24:12,9.02,Yes,Present
EMP058,2025-02-24,09:07:00,17:08:12,8.02,No,Present
EMP058,2025-02-25,09:27:00,17:52:48,8.43,Yes,Present
EMP058,2025-02-26,09:15:00,18:57:00,9.7,No,Present
EMP059,2025-01-01,09:09:00,17:17:24,8.14,No,Present
EMP059,2025-01-02,09:23:00,18:43:24,9.34,Yes,Present
EMP059,2025-01-03,09:01:00,17:53:48,8.88,No,Present
EMP059,2025-01-06,09:02:00,18:25:24,9.39,No,Present
EMP059,2025-01-07,09:03:00,18:03:00,9.0,No,Present
EMP059,2025-01-08,09:15:00,17:06:36,7.86,No,Present
EMP059,2025-01-09,09:24:00,17:24:00,8.0,Yes,Present
EMP059,2025-01-10,09:23:00,18:56:00,9.55,Yes,Present
EMP059,2025-01-13,09:07:00,17:42:24,8.59,No,Present
EMP059,2025-01-14,09:15:00,18:40:48,9.43,No,Present
EMP059,2025-01-15,09:24:00,16:37:12,7.22,Yes,Present
EMP059,2025-01-16,09:25:00,19:01:36,9.61,Yes,Present
EMP059,2025-01-17,09:16:00,17:14:48,7.98,Yes,Present
EMP059,2025-01-20,09:15:00,17:13:12,7.97,No,Present
EMP059,2025-01-21,09:10:00,18:44:48,9.58,No,Present
EMP059,2025-01-22,09:20:00,18:49:24,9.49,Yes,Present
EMP059,2025-01-23,09:26:00,18:41:00,9.25,Yes,Present
EMP059,2025-01-24,09:17:00,18:44:00,9.45,Yes,Present
EMP059,2025-01-27,09:31:00,17:56:12,8.42,Yes,Present
EMP059,2025-01-28,09:26:00,19:02:36,9.61,Yes,Present
EMP059,2025-01-29,09:21:00,18:25:12,9.07,Yes,Present
EMP059,2025-01-30,09:06:00,18:26:24,9.34,No,Present
EMP059,2025-01-31,09:16:00,17:47:12,8.52,Yes,Present
EMP059,2025-02-03,09:22:00,17:39:24,8.29,Yes,Present
EMP059,2025-02-04,09:35:00,18:42:12,9.12,Yes,Present
EMP059,2025-02-05,09:29:00,18:29:36,9.01,Yes,Present
EMP059,2025-02-06,09:03:00,17:55:12,8.87,No,Present
EMP059,2025-02-07,09:11:00,18:01:24,8.84,No,Present
EMP059,2025-02-10,09:08:00,16:20:36,7.21,No,Present
EMP059,2025-02-11,09:12:00,18:01:48,8.83,No,Present
EMP059,2025-02-12,09:20:00,18:02:00,8.7,Yes,Present
EMP059,2025-02-13,09:07:00,16:43:36,7.61,No,Present
EMP059,2025-02-14,09:33:00,18:36:36,9.06,Yes,Present
EMP059,2025-02-17,09:08:00,18:32:00,9.4,No,Present
EMP059,2025-02-18,09:26:00,18:41:36,9.26,Yes,Present
EMP059,2025-02-19,09:20:00,17:42:12,8.37,Yes,Present
EMP059,2025-02-20,09:08:00,17:00:48,7.88,No,Present
EMP059,2025-02-21,09:20:00,18:36:48,9.28,Yes,Present
EMP059,2025-02-24,09:12:00,16:37:12,7.42,No,Present
